央视专区,#genre#
CCTV-8电视剧,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225631/index.m3u8
CCTV-8电视剧,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225635/index.m3u8
CCTV-8电视剧,http://124.220.17.172:1100/aas.php?id=8
CCTV-8电视剧,http://1.195.111.251:11190/tsfile/live/0008_1.m3u8
CCTV-9纪录,https://live.v1.mk/api/ghyx.php?id=CCTV9HD_6000
CCTV-9纪录,https://live.v1.mk/api/bestv.php?id=cctv9hd8m/8000000
CCTV-9纪录,http://live.cooltv.top/tv/aishang.php?id=cctv9hd
CCTV-9纪录,http://218.204.51.252:9901/tsfile/live/1014_1.m3u8
CCTV-9纪录,http://111.59.63.32:9901/tsfile/live/1016_1.m3u8
CCTV-9纪录,http://112.19.214.90:8883/tsfile/live/0009_1.m3u8
CCTV-9纪录,http://39.135.138.59:18890/PLTV/88888910/224/3221225626/index.m3u8
CCTV-9纪录,http://39.135.138.60:18890/PLTV/88888910/224/3221225646/index.m3u8
CCTV-9纪录,http://111.20.35.103:6610/yinhe/2/ch00000090990000001023/index.m3u8?virtualDomain=yinhe.live_hls.zte.com&IASHttpSessionId=
CCTV-9纪录,http://111.20.35.103:6610/yinhe/2/ch00000090990000001294/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CCTV-9纪录,http://111.59.189.40:8445/tsfile/live/1007_1.m3u8
CCTV-9纪录,http://117.169.124.149:8080/live/HD-8000k-1080P-cctv9/index.m3u8
CCTV-9纪录,http://121.51.249.6/4403-tx.otvstream.otvcloud.com/otv/skcc/live/channel9/2300.m3u8
CCTV-9纪录,http://123.6.9.146/live/jz-cctv-9/live.m3u8
CCTV-9纪录,http://182.151.211.171:808/hls/9/index.m3u8
CCTV-9纪录,http://218.29.55.44:808/hls/9/index.m3u8
CCTV-9纪录,http://222.132.191.125:9901/tsfile/live/0009_1.m3u8
CCTV-9纪录,http://39.134.115.163:8080/PLTV/88888910/224/3221225626/index.m3u8
CCTV-9纪录,http://39.134.115.163:8080/PLTV/88888910/224/3221225646/index.m3u8
CCTV-9纪录,http://39.134.115.191:8080/ysten.jx.chinamobile.com/PLTV/88888888/224/3221225920/2/index.m3u8?fmt=ts2hls
CCTV-9纪录,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226197/index.m3u8
CCTV-9纪录,http://39.135.138.58:18890/PLTV/88888888/224/3221225626/index.m3u8
CCTV-9纪录,http://39.135.138.58:18890/PLTV/88888888/224/3221225646/index.m3u8
CCTV-9纪录,http://39.135.138.58:18890/TVOD/88888888/224/3221225626/index.m3u8
CCTV-9纪录,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225626/index.m3u8
CCTV-9纪录,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225646/index.m3u8
CCTV-9纪录,http://124.220.17.172:1100/aas.php?id=9
CCTV-9纪录,http://1.195.111.251:11190/tsfile/live/0009_1.m3u8
CCTV-10科教,https://live.v1.mk/api/ghyx.php?id=CCTV10HD_6000
CCTV-10科教,https://live.v1.mk/api/bestv.php?id=cctv10hd8m/8000000
CCTV-10科教,http://live.cooltv.top/tv/aishang.php?id=cctv10hd
CCTV-10科教,http://111.59.63.32:9901/tsfile/live/1017_1.m3u8
CCTV-10科教,http://218.204.51.252:9901/tsfile/live/1015_1.m3u8
CCTV-10科教,http://112.19.214.90:8883/tsfile/live/0010_1.m3u8
CCTV-10科教,http://39.135.138.59:18890/PLTV/88888910/224/3221225627/index.m3u8
CCTV-10科教,http://39.135.138.60:18890/PLTV/88888910/224/3221225636/index.m3u8
CCTV-10科教,http://111.20.35.103:6610/yinhe/2/ch00000090990000001011/index.m3u8?virtualDomain=yinhe.live_hls.zte.com&IASHttpSessionId=
CCTV-10科教,http://111.20.35.103:6610/yinhe/2/ch00000090990000001288/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CCTV-10科教,http://111.59.189.40:8445/tsfile/live/1008_1.m3u8
CCTV-10科教,http://117.169.121.162:6610/PLTV/88888910/224/3221225636/index.m3u8
CCTV-10科教,http://117.169.124.149:8080/live/HD-8000k-1080P-cctv10/index.m3u8
CCTV-10科教,http://121.51.249.6/4403-tx.otvstream.otvcloud.com/otv/skcc/live/channel10/index.m3u8
CCTV-10科教,http://123.6.9.146/live/jz-cctv-10/live.m3u8
CCTV-10科教,http://218.29.55.44:808/hls/10/index.m3u8
CCTV-10科教,http://222.132.191.125:9901/tsfile/live/0002_1.m3u8
CCTV-10科教,http://222.240.82.92:9901/tsfile/live/0010_1.m3u8
CCTV-10科教,http://39.134.115.163:8080/PLTV/88888910/224/3221225627/index.m3u8
CCTV-10科教,http://39.134.115.163:8080/PLTV/88888910/224/3221225636/index.m3u8
CCTV-10科教,http://39.134.115.191:8080/ysten.jx.chinamobile.com/PLTV/88888888/224/3221225569/2/index.m3u8?fmt=ts2hls
CCTV-10科教,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226189/index.m3u8
CCTV-10科教,http://39.135.138.59:18890/PLTV/88888910/224/3221225636/index.m3u8
CCTV-10科教,http://hbwq.chinashadt.com:2035/live/stream:cctv10.stream/playlist.m3u8
CCTV-10科教,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225496/index.m3u8?fmt=ts2hls
CCTV-10科教,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225627/index.m3u8
CCTV-10科教,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225636/index.m3u8
CCTV-10科教,http://124.220.17.172:1100/aas.php?id=10
CCTV-10科教,http://1.195.111.251:11190/tsfile/live/0010_1.m3u8
CCTV-10科教,http://39.135.138.58:18890/PLTV/88888888/224/3221225627/index.m3u8
CCTV-11戏曲,https://live.v1.mk/api/ghyx.php?id=CCTV11HD_2000
CCTV-11戏曲,https://live.v1.mk/api/bestv.php?id=cctv11hd8m/8000000
CCTV-11戏曲,http://live.cooltv.top/tv/aishang.php?id=cctv11hd
CCTV-11戏曲,http://111.59.63.32:9901/tsfile/live/1018_1.m3u8
CCTV-11戏曲,http://218.204.51.252:9901/tsfile/live/1016_1.m3u8
CCTV-11戏曲,http://112.19.214.90:8883/tsfile/live/0011_1.m3u8
CCTV-11戏曲,http://39.135.138.59:18890/PLTV/88888910/224/3221225628/index.m3u8
CCTV-11戏曲,http://111.20.35.103:6610/yinhe/2/ch00000090990000001012/index.m3u8?virtualDomain=yinhe.live_hls.zte.com&IASHttpSessionId=
CCTV-11戏曲,http://111.20.35.103:6610/yinhe/2/ch00000090990000001327/index.m3u8?virtualDomain=yinhe.live_hls.zte.com&IASHttpSessionId=
CCTV-11戏曲,http://117.169.124.149:8080/live/cctv-11/index.m3u8
CCTV-11戏曲,http://121.51.249.6/4403-tx.otvstream.otvcloud.com/otv/skcc/live/channel41/1300.m3u8
CCTV-11戏曲,http://218.29.55.44:808/hls/11/index.m3u8
CCTV-11戏曲,http://39.134.115.163:8080/PLTV/88888910/224/3221225628/index.m3u8
CCTV-11戏曲,http://39.134.115.163:8080/PLTV-/88888910/224/3221225628/index.m3u8
CCTV-11戏曲,http://39.134.115.191:8080/ysten.jx.chinamobile.com/PLTV/88888888/224/3221225568/2/index.m3u8?fmt=ts2hls
CCTV-11戏曲,http://39.135.138.58:18890/PLTV/88888888/224/3221225628/index.m3u8
CCTV-11戏曲,http://39.135.138.58:18890/PLTV/88888910/224/3221225626/index.m3u8codeyj
CCTV-11戏曲,http://39.135.138.59:18890/TVOD/88888910/224/3221225628/index.m3u8
CCTV-11戏曲,http://39.135.138.60:18890/PLTV/88888910/224/3221225628/index.m3u8
CCTV-11戏曲,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225628/index.m3u8
CCTV-11戏曲,http://hwrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225628/index.m3u8
CCTV-11戏曲,http://124.220.17.172:1100/aas.php?id=11
CCTV-12社会与法,https://live.v1.mk/api/ghyx.php?id=CCTV12HD_6000
CCTV-12社会与法,https://live.v1.mk/api/bestv.php?id=cctv12hd8m/8000000
CCTV-12社会与法,http://live.cooltv.top/tv/aishang.php?id=cctv12hd
CCTV-12社会与法,http://218.204.51.252:9901/tsfile/live/1017_1.m3u8
CCTV-12社会与法,http://111.59.63.32:9901/tsfile/live/1019_1.m3u8
CCTV-12社会与法,http://111.20.35.103:6610/yinhe/2/ch00000090990000001013/index.m3u8?virtualDomain=yinhe.live_hls.zte.com&IASHttpSessionId=
CCTV-12社会与法,http://111.20.35.103:6610/yinhe/2/ch00000090990000001289/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CCTV-12社会与法,http://111.59.189.40:8445/tsfile/live/1010_1.m3u8
CCTV-12社会与法,http://117.169.124.149:8080/live/HD-8000k-1080P-cctv12/index.m3u8
CCTV-12社会与法,http://121.51.249.6/4403-tx.otvstream.otvcloud.com/otv/skcc/live/channel11/1300.m3u8
CCTV-12社会与法,http://121.51.249.6/4403-tx.otvstream.otvcloud.com/otv/skcc/live/channel11/2300.m3u8
CCTV-12社会与法,http://121.51.249.6/4403-tx.otvstream.otvcloud.com/otv/skcc/live/channel11/index.m3u8
CCTV-12社会与法,http://123.6.9.146/live/jz-cctv-12/live.m3u8
CCTV-12社会与法,http://218.29.55.44:808/hls/12/index.m3u8
CCTV-12社会与法,http://222.132.191.125:9901/tsfile/live/0007_1.m3u8
CCTV-12社会与法,http://222.240.82.92:9901/tsfile/live/0012_1.m3u8
CCTV-12社会与法,http://39.134.115.163:8080/PLTV/88888910/224/3221225629/index.m3u8
CCTV-12社会与法,http://39.134.115.163:8080/PLTV/88888910/224/3221225637/index.m3u8
CCTV-12社会与法,http://39.134.115.163:8080/TVOD/88888910/224/3221225637/index.m3u8
CCTV-12社会与法,http://39.134.115.191:8080/ysten.jx.chinamobile.com/PLTV/88888888/224/3221225567/2/index.m3u8?fmt=ts2hls
CCTV-12社会与法,http://39.135.138.58:18890/PLTV/88888888/224/3221225637/index.m3u8
CCTV-12社会与法,http://39.135.138.58:18890/TVOD/88888888/224/3221225637/index.m3u8
CCTV-12社会与法,http://39.135.138.59:18890/PLTV/88888910/224/3221225629/index.m3u8
CCTV-12社会与法,http://39.135.138.59:18890/PLTV/88888910/224/3221225637/index.m3u8
CCTV-12社会与法,http://39.135.138.59:18890/TVOD/88888910/224/3221225629/index.m3u8
CCTV-12社会与法,http://39.135.138.60:18890/PLTV/88888910/224/3221225637/index.m3u8
CCTV-12社会与法,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225495/index.m3u8?fmt=ts2hls
CCTV-12社会与法,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225637/index.m3u8
CCTV-12社会与法,http://hls.yun.gehua.net.cn:8088/live/CCTV12HD_1200.m3u8
CCTV-12社会与法,http://124.220.17.172:1100/aas.php?id=12
CCTV-13新闻,https://live.v1.mk/api/ghyx.php?id=CCTV13HD_2000
CCTV-13新闻,https://live.v1.mk/api/bestv.php?id=cctv13xwhd8m/8000000
CCTV-13新闻,http://live.cooltv.top/tv/aishang.php?id=cctv13hd
CCTV-13新闻,http://39.134.115.163:8080/PLTV/88888910/224/3221225638/index.m3u8
CCTV-13新闻,http://111.59.63.32:9901/tsfile/live/1020_1.m3u8
CCTV-13新闻,http://112.19.214.90:8883/tsfile/live/0013_1.m3u8
CCTV-13新闻,http://218.204.51.252:9901/tsfile/live/1018_1.m3u8
CCTV-13新闻,http://222.240.82.92:9901/tsfile/live/0013_1.m3u8
CCTV-13新闻,http://39.135.138.59:18890/PLTV/88888910/224/3221225638/index.m3u8
CCTV-13新闻,http://111.20.35.103:6610/yinhe/2/ch00000090990000001014/index.m3u8?virtualDomain=yinhe.live_hls.zte.com&IASHttpSessionId=
CCTV-13新闻,http://111.20.35.103:6610/yinhe/2/ch00000090990000001328/index.m3u8?virtualDomain=yinhe.live_hls.zte.com&IASHttpSessionId=
CCTV-13新闻,http://111.59.189.40:8445/tsfile/live/1011_1.m3u8
CCTV-13新闻,http://117.169.124.149:8080/live/cctv-13/index.m3u8
CCTV-13新闻,http://121.51.249.6/4403-tx.otvstream.otvcloud.com/otv/skcc/live/channel39/index.m3u8
CCTV-13新闻,http://218.29.55.44:808/hls/13/index.m3u8
CCTV-13新闻,http://39.134.115.163:8080/TVOD/88888910/224/3221225638/index.m3u8
CCTV-13新闻,http://39.134.116.30:8080/PLTV/88888910/224/3221225638/index.m3u8
CCTV-13新闻,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226233/index.m3u8
CCTV-13新闻,http://39.135.138.58:18890/PLTV/88888910/224/3221225638/index.m3u8
CCTV-13新闻,http://39.135.138.58:18890/PLTV/88888910/224/3221225638/index.m3u8codeyj
CCTV-13新闻,http://39.135.138.59:18890/PLTV/88888910/224/3221225638/index.m3u8?
CCTV-13新闻,http://39.135.138.59:18890/TVOD/88888910/224/3221225638/index.m3u8
CCTV-13新闻,http://39.135.138.60:18890/PLTV/88888910/224/3221225638/index.m3u8
CCTV-13新闻,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225638/index.m3u8
CCTV-13新闻,https://live-play.cctvnews.cctv.com/cctv/merge_cctv13.m3u8
CCTV-13新闻,https://live-play.cctvnews.cctv.com/cctv/merge_cctv13_mhd.m3u8?auth_key=1635962688-0-e013f973588e41599d7751a912170d78-fd33c55f8befe5c00fb32fee650348c0
CCTV-13新闻,https://live-play.cctvnews.cctv.com/cctv/merge_cctv13_mud.m3u8
CCTV-13新闻,http://124.220.17.172:1100/aas.php?id=13
CCTV-13新闻,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226233/index.m3u8?
CCTV-13新闻,http://1.195.111.251:11190/tsfile/live/0013_1.m3u8
CCTV-14少儿,https://live.v1.mk/api/ghyx.php?id=CCTV14HD_6000
CCTV-14少儿,https://live.v1.mk/api/bestv.php?id=cctvsehd8m/8000000
CCTV-14少儿,http://live.cooltv.top/tv/aishang.php?id=cctv14hd
CCTV-14少儿,http://111.59.63.32:9901/tsfile/live/1021_1.m3u8
CCTV-14少儿,http://218.204.51.252:9901/tsfile/live/1019_1.m3u8
CCTV-14少儿,http://39.135.138.60:18890/PLTV/88888910/224/3221225639/index.m3u8
CCTV-14少儿,http://111.20.35.103:6610/yinhe/2/ch00000090990000001019/index.m3u8?virtualDomain=yinhe.live_hls.zte.com&IASHttpSessionId=
CCTV-14少儿,http://111.20.35.103:6610/yinhe/2/ch00000090990000001292/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CCTV-14少儿,http://111.59.189.40:8445/tsfile/live/1012_1.m3u8
CCTV-14少儿,http://117.169.124.149:8080/live/HD-8000k-1080P-cctv14/index.m3u8
CCTV-14少儿,http://123.6.9.146/live/jz-cctv-14/live.m3u8
CCTV-14少儿,http://123.6.9.146/live/jz-cctv-14/live.m3u8?zyangd
CCTV-14少儿,http://218.29.55.44:808/hls/14/index.m3u8
CCTV-14少儿,http://222.132.191.125:9901/tsfile/live/0010_1.m3u8
CCTV-14
